Customer_ID,Age_Group,Gender,City_Tier,Income_Level,Connection_Type,Booking_Method,Booking_Frequency,Digital_Preference,Delivery_Days,Complaint,Overall_Satisfaction
1833,50+,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,2,0,4
1834,36-50,Female,Tier 2,50k-1L,Commercial,Mobile App,Monthly,0,2,0,4
1835,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,1,0,5
1836,26-35,Male,Tier 3,20k-50k,Domestic,Call,3-6 months,0,6,1,1
1837,26-35,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,2,0,4
1838,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,2-3 months,1,3,1,3
1839,50+,Prefer not to say,Tier 2,<20k,Commercial,Mobile App,3-6 months,1,2,0,4
1840,18-25,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,0,2,0,5
1841,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,3,0,4
1842,26-35,Male,Tier 1,<20k,Domestic,Mobile App,Monthly,1,3,0,3
1843,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,4
1844,36-50,Prefer not to say,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,2,0,5
1845,26-35,Prefer not to say,Tier 3,<20k,Domestic,Mobile App,2-3 months,1,1,0,4
1846,36-50,Female,Tier 2,<20k,Domestic,Call,2-3 months,0,4,1,3
1847,50+,Female,Tier 3,1L+,Domestic,Call,3-6 months,1,6,1,1
1848,50+,Male,Tier 1,<20k,Domestic,Mobile App,2-3 months,0,3,0,3
1849,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,4
1850,26-35,Male,Tier 2,<20k,Domestic,Agent,2-3 months,1,2,1,3
1851,36-50,Male,Tier 2,1L+,Domestic,Website,3-6 months,1,2,0,3
1852,18-25,Male,Tier 2,<20k,Domestic,Call,3-6 months,0,3,1,4
1853,26-35,Prefer not to say,Tier 2,1L+,Domestic,Mobile App,3-6 months,1,1,0,5
1854,18-25,Male,Tier 2,20k-50k,Domestic,Agent,Monthly,1,5,1,1
1855,50+,Male,Tier 1,<20k,Domestic,Call,3-6 months,0,4,1,1
1856,26-35,Male,Tier 1,50k-1L,Commercial,Mobile App,2-3 months,1,3,0,4
1857,18-25,Male,Tier 2,20k-50k,Domestic,Agent,3-6 months,1,2,1,3
1858,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,3
1859,36-50,Male,Tier 1,50k-1L,Domestic,Website,2-3 months,0,3,0,2
1860,18-25,Prefer not to say,Tier 1,1L+,Domestic,Agent,3-6 months,0,4,1,2
1861,26-35,Male,Tier 1,20k-50k,Commercial,Call,Monthly,0,5,1,1
1862,26-35,Female,Tier 2,20k-50k,Domestic,Agent,3-6 months,0,6,1,1
1863,36-50,Male,Tier 2,50k-1L,Commercial,Mobile App,Monthly,1,2,0,5
1864,26-35,Male,Tier 3,50k-1L,Domestic,Call,Monthly,1,6,1,1
1865,50+,Prefer not to say,Tier 3,50k-1L,Commercial,Agent,Monthly,1,5,1,1
1866,26-35,Prefer not to say,Tier 2,50k-1L,Commercial,Call,2-3 months,1,5,1,1
1867,26-35,Female,Tier 1,<20k,Commercial,Agent,3-6 months,0,5,1,1
1868,18-25,Female,Tier 1,1L+,Domestic,Agent,Monthly,1,4,1,1
1869,18-25,Prefer not to say,Tier 1,<20k,Domestic,Website,Monthly,1,3,0,2
1870,26-35,Prefer not to say,Tier 3,20k-50k,Domestic,Agent,3-6 months,1,2,1,5
1871,36-50,Male,Tier 2,20k-50k,Domestic,Call,2-3 months,0,5,1,1
1872,18-25,Prefer not to say,Tier 1,20k-50k,Commercial,Mobile App,2-3 months,1,2,0,4
1873,36-50,Female,Tier 2,<20k,Domestic,Agent,Monthly,1,5,1,1
1874,26-35,Male,Tier 2,50k-1L,Commercial,Mobile App,2-3 months,1,2,0,5
1875,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,2,0,5
1876,50+,Male,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,0,2,0,3
1877,18-25,Prefer not to say,Tier 3,50k-1L,Domestic,Agent,3-6 months,1,4,1,3
1878,26-35,Female,Tier 2,20k-50k,Domestic,Agent,Monthly,1,2,1,4
1879,50+,Male,Tier 1,<20k,Domestic,Call,3-6 months,0,3,1,3
1880,18-25,Male,Tier 3,<20k,Domestic,Mobile App,Monthly,1,2,0,5
1881,26-35,Prefer not to say,Tier 1,1L+,Commercial,Call,3-6 months,1,6,1,1
1882,26-35,Prefer not to say,Tier 3,<20k,Domestic,Call,3-6 months,1,6,1,1
1883,18-25,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,5
1884,18-25,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,2
1885,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,3,0,4
1886,26-35,Prefer not to say,Tier 2,<20k,Domestic,Call,3-6 months,1,5,1,2
1887,26-35,Female,Tier 3,20k-50k,Domestic,Call,Monthly,0,4,1,3
1888,50+,Female,Tier 2,20k-50k,Domestic,Mobile App,Monthly,0,1,0,5
1889,36-50,Female,Tier 2,1L+,Domestic,Website,3-6 months,1,5,1,1
1890,18-25,Prefer not to say,Tier 3,<20k,Domestic,Mobile App,2-3 months,1,2,0,5
1891,26-35,Prefer not to say,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,1,1,0,5
1892,26-35,Male,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,1,1,0,5
1893,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,0,1,0,5
1894,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,Monthly,1,2,0,3
1895,18-25,Female,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
1896,36-50,Female,Tier 3,<20k,Domestic,Call,2-3 months,1,4,1,2
1897,26-35,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,0,3,0,4
1898,36-50,Male,Tier 2,20k-50k,Domestic,Agent,Monthly,1,2,1,4
1899,50+,Female,Tier 2,20k-50k,Domestic,Call,2-3 months,1,4,1,3
1900,26-35,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,1,1,0,5
1901,50+,Male,Tier 2,<20k,Domestic,Agent,3-6 months,1,5,1,1
1902,18-25,Female,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,1,0,5
1903,18-25,Female,Tier 2,<20k,Domestic,Agent,3-6 months,1,4,1,3
1904,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Website,2-3 months,1,5,1,1
1905,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,1,2,0,4
1906,26-35,Female,Tier 2,20k-50k,Domestic,Website,3-6 months,1,3,0,2
1907,18-25,Male,Tier 1,20k-50k,Domestic,Agent,2-3 months,1,2,1,5
1908,18-25,Male,Tier 1,<20k,Domestic,Website,3-6 months,0,5,1,1
1909,26-35,Male,Tier 1,20k-50k,Commercial,Call,3-6 months,0,5,1,1
1910,18-25,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,1,2,0,3
1911,50+,Male,Tier 1,1L+,Domestic,Agent,3-6 months,1,3,1,3
1912,26-35,Prefer not to say,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,2,0,4
1913,26-35,Female,Tier 3,1L+,Domestic,Mobile App,3-6 months,0,2,0,3
1914,26-35,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,0,3,0,2
1915,50+,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,3,0,3
1916,26-35,Male,Tier 3,20k-50k,Domestic,Call,2-3 months,1,2,1,3
1917,50+,Male,Tier 1,<20k,Commercial,Agent,Monthly,1,4,1,1
1918,26-35,Male,Tier 2,20k-50k,Domestic,Website,2-3 months,1,2,0,4
1919,36-50,Female,Tier 2,1L+,Domestic,Mobile App,3-6 months,0,2,0,5
1920,18-25,Male,Tier 2,<20k,Domestic,Website,2-3 months,1,6,1,1
1921,36-50,Female,Tier 2,50k-1L,Domestic,Website,Monthly,1,6,1,1
1922,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,0,1,0,5
1923,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,4
1924,36-50,Prefer not to say,Tier 2,1L+,Domestic,Agent,3-6 months,0,2,1,4
1925,26-35,Male,Tier 1,50k-1L,Domestic,Call,3-6 months,1,4,1,1
1926,18-25,Female,Tier 1,50k-1L,Domestic,Agent,2-3 months,1,5,1,1
1927,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,Monthly,1,3,1,4
1928,36-50,Male,Tier 1,50k-1L,Commercial,Mobile App,2-3 months,0,3,0,4
1929,50+,Male,Tier 2,1L+,Domestic,Mobile App,Monthly,1,3,0,4
1930,36-50,Male,Tier 1,50k-1L,Domestic,Call,Monthly,1,4,1,1
1931,50+,Female,Tier 3,20k-50k,Domestic,Mobile App,Monthly,0,1,0,5
1932,50+,Female,Tier 1,20k-50k,Domestic,Call,2-3 months,1,3,1,2
1933,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Agent,Monthly,1,4,1,1
1934,36-50,Female,Tier 2,20k-50k,Domestic,Call,2-3 months,1,2,1,3
1935,36-50,Female,Tier 1,50k-1L,Domestic,Website,Monthly,1,3,0,4
1936,50+,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,1,0,5
1937,36-50,Male,Tier 2,<20k,Domestic,Agent,2-3 months,1,4,1,1
1938,26-35,Male,Tier 1,20k-50k,Domestic,Call,3-6 months,1,3,1,4
1939,26-35,Male,Tier 1,20k-50k,Domestic,Website,3-6 months,0,6,1,1
1940,36-50,Male,Tier 2,<20k,Domestic,Agent,2-3 months,0,2,1,5
1941,36-50,Male,Tier 1,<20k,Commercial,Mobile App,2-3 months,0,3,0,3
1942,50+,Male,Tier 1,20k-50k,Domestic,Website,3-6 months,1,2,0,5
1943,26-35,Prefer not to say,Tier 1,<20k,Commercial,Call,3-6 months,1,2,1,5
1944,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,5
1945,18-25,Prefer not to say,Tier 2,50k-1L,Domestic,Call,2-3 months,1,4,1,1
1946,50+,Prefer not to say,Tier 2,1L+,Domestic,Agent,Monthly,1,6,1,1
1947,18-25,Male,Tier 2,50k-1L,Domestic,Call,2-3 months,1,2,1,4
1948,26-35,Prefer not to say,Tier 1,1L+,Domestic,Mobile App,3-6 months,0,2,0,4
1949,50+,Male,Tier 1,50k-1L,Domestic,Agent,Monthly,1,4,1,2
1950,36-50,Prefer not to say,Tier 3,20k-50k,Domestic,Agent,2-3 months,1,3,1,2
1951,50+,Female,Tier 2,50k-1L,Commercial,Call,3-6 months,1,6,1,1
1952,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,0,1,0,5
1953,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,3,0,4
1954,50+,Male,Tier 2,<20k,Domestic,Agent,3-6 months,1,3,1,3
1955,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Agent,2-3 months,1,4,1,3
1956,18-25,Female,Tier 2,<20k,Domestic,Mobile App,Monthly,1,1,0,4
1957,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,1,0,4
1958,36-50,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,0,1,0,5
1959,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,Monthly,0,2,1,4
1960,36-50,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,2
1961,26-35,Male,Tier 2,<20k,Commercial,Mobile App,Monthly,0,1,0,5
1962,18-25,Male,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,2,0,3
1963,26-35,Male,Tier 2,20k-50k,Domestic,Call,3-6 months,1,6,1,1
1964,26-35,Male,Tier 2,50k-1L,Domestic,Mobile App,Monthly,1,2,0,4
1965,18-25,Male,Tier 1,50k-1L,Commercial,Mobile App,Monthly,0,1,0,4
1966,18-25,Female,Tier 2,20k-50k,Domestic,Website,3-6 months,1,4,1,3
1967,18-25,Prefer not to say,Tier 2,50k-1L,Commercial,Mobile App,3-6 months,1,2,0,4
1968,50+,Female,Tier 3,20k-50k,Commercial,Mobile App,Monthly,1,3,0,4
1969,18-25,Male,Tier 2,20k-50k,Commercial,Website,3-6 months,1,4,1,3
1970,18-25,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,2,0,5
1971,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Call,Monthly,0,4,1,2
1972,18-25,Female,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,2,0,3
1973,36-50,Prefer not to say,Tier 2,<20k,Domestic,Agent,Monthly,0,4,1,3
1974,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,2,0,3
1975,26-35,Male,Tier 3,50k-1L,Domestic,Agent,2-3 months,1,2,1,3
1976,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,1,0,5
1977,36-50,Prefer not to say,Tier 3,<20k,Domestic,Mobile App,Monthly,1,2,0,3
1978,36-50,Male,Tier 1,20k-50k,Domestic,Agent,3-6 months,1,2,1,4
1979,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Website,3-6 months,1,4,1,2
1980,26-35,Female,Tier 2,50k-1L,Domestic,Mobile App,Monthly,1,2,0,3
1981,18-25,Female,Tier 2,20k-50k,Domestic,Agent,2-3 months,0,3,1,2
1982,50+,Female,Tier 3,50k-1L,Domestic,Mobile App,Monthly,0,3,0,3
1983,50+,Female,Tier 1,50k-1L,Commercial,Call,Monthly,0,2,1,3
1984,36-50,Male,Tier 1,<20k,Domestic,Mobile App,Monthly,0,2,0,3
1985,26-35,Prefer not to say,Tier 2,1L+,Domestic,Call,3-6 months,1,6,1,1
1986,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,1,0,4
1987,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,0,1,0,5
1988,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,Monthly,0,1,0,4
1989,36-50,Prefer not to say,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,1,0,5
1990,18-25,Male,Tier 1,<20k,Domestic,Website,2-3 months,1,2,0,5
1991,50+,Male,Tier 1,20k-50k,Domestic,Website,2-3 months,1,2,0,5
1992,36-50,Female,Tier 2,50k-1L,Domestic,Agent,2-3 months,1,5,1,1
1993,36-50,Prefer not to say,Tier 2,1L+,Domestic,Mobile App,3-6 months,1,2,0,3
1994,18-25,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,4
1995,18-25,Male,Tier 3,<20k,Domestic,Agent,Monthly,1,3,1,4
1996,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Website,3-6 months,0,5,1,1
1997,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,4
1998,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Agent,Monthly,0,5,1,1
1999,36-50,Male,Tier 1,50k-1L,Commercial,Website,Monthly,1,2,0,5
2000,18-25,Male,Tier 2,50k-1L,Domestic,Agent,2-3 months,1,3,1,2
